Product,Comments ,Website,Label
Velvet Liquid Lipstick,"does not last more than 1 hour and no return!!!!
I bought this lipstick not reading the fine-print. My bad! However this lipstick had a different color as pictured and when I applied it, it came off within 1 hour!!!! I tried to return it and they said that these items are final as noted (in the fine-print they sent me). I paid soooooooo much money for the lipstick and now i can even use it.",kylie cosmetics,negative
Velvet Liquid Lipstick,"buy in a shop where you can try it!
Would not buy again. No refunds, exchanges, and the quality isn’t that good. Feels dry and doesn’t last long. The fact that there’s no way of getting money back if you are not satisfied is not good.

",kylie cosmetics,negative
Velvet Liquid Lipstick,"not as expected
The texture was not as natural as I expected. and the color was more orange than pink",kylie cosmetics,negative
Velvet Liquid Lipstick,"disappointed
The color is really pretty it doesn’t stay on very long, and it really dries your lips out terribly",kylie cosmetics,negative
Velvet Liquid Lipstick,"this looks horrible on my lips.
This lip liner and lipstick formula does not stay on my lips and create any noticeable difference. No velvet enhancement at all. Just peach orange ugliness. Very disappointing.",kylie cosmetics,negative
Velvet Liquid Lipstick,"20 minutes after applying it still smudges
Followed instructions. 20 minutes after application I still have transfer and smudging. Absolute trash.",kylie cosmetics,negative
Velvet Liquid Lipstick,"really wanted to love it, but it was so bad
The color is off (too orange and very far from what you see online), the finish is very artificial (highlights the texture too much), and the packaging clearly was opened before. I also failed to return the order (as the reasons weren't serious enough to make it eligible for return)",kylie cosmetics,negative
Velvet Liquid Lipstick,"lip kit
Lip liner keeps breaking off. Even if I don’t sharpen it much it still breaks off",kylie cosmetics,negative
Velvet Liquid Lipstick,"don’t purchase if you want stuff to last
The lip liner only lasted 3 wears and the lipstick didn’t last long on my lips either when I wore it.",kylie cosmetics,negative
Velvet Liquid Lipstick,"problem
2nd request. unable to reach cust service. both lip colors purchased are very drying and cracking. can you help me and make any suggestions?",kylie cosmetics,negative
Velvet Liquid Lipstick,"beware
The shades is off. I bought three shades and only received two. The colours even the colour names do not match what you receive.",kylie cosmetics,negative
Velvet Liquid Lipstick,"broken pencil
The lipstick is great! But 2out of the 4 pencils that came with the lipstick, broke!!!!! The ends either got stuck in the cap and broke off or just broke off on their own, causing a big mess. Not even sure if I’ll be able to use them now and I can’t buy them separately! ( Not that I think I should have to repurchase in the first place. Should get a replacement from the company)",kylie cosmetics,negative
Velvet Liquid Lipstick,"lipstick
I bought it because it said it stayed on. It does not at all. It’s pretty but I need a lipstick that stays on my lips .

",kylie cosmetics,negative
Velvet Liquid Lipstick,"loving lips
Enjoying the velvet lip kit. Love how it feels in my lips!",kylie cosmetics,negative
Velvet Liquid Lipstick,"comes off too easy
It does not stay on for long periods and it's easy to smear all over the place. Need this in a 24 hour stay on !",kylie cosmetics,negative
Velvet Liquid Lipstick,"very meh
For how expensive this lip kit runs for, I would consider it drugstore quality. It seems like you pay for the name and that’s it. It’s pretty drying and does not stick around long at all. There also does not seem to be much product in the tube. I’d say the only redeeming part is the lip liner. It applies very smooth, but once again does not last long.",kylie cosmetics,negative
Velvet Liquid Lipstick,"almost empty upon arrival
It arrived with barely anything in it. There’s nothing in the bottle",kylie cosmetics,negative
Velvet Liquid Lipstick,"different than other velvet kits
Doesn't nit sit on lips as well as the others I have purchased. Comes off quickly",kylie cosmetics,negative
Velvet Liquid Lipstick,"velvet not as good as matte
I love my Matte lip kit. The velvet is not as good. It looks GREAT when you first put it on, but throughout the day, it bleeds onto the skin around the lips. Yes, I use the liner every time.",kylie cosmetics,negative
Velvet Liquid Lipstick,"rip off!
Bought this and used the liner only 4 times and it’s already gone what a rip off

",kylie cosmetics,negative
Velvet Liquid Lipstick,"not as pictured or described
Color different than described or pictured. Have purchased before and loved. Now it’s a weird pink almost bright color. Have had this problem before with Kylie cosmetics. Makes me think that there is issues with production and company. Very disappointed. Won’t be purchasing products in the future. What a shame I loved this company when it first came around. Have purchased many items. Return policy is a pain. Just sad",kylie cosmetics,negative
Velvet Liquid Lipstick,"overall, dissatisfied
Overall, dissatisfied. Lipstick became flaky after about 45 minutes. Plus color didn’t match what I ordered.",kylie cosmetics,negative
Velvet Liquid Lipstick,"do not spend money on this
Very very bad quality . It sticks to your lips and not staying at the same time.",kylie cosmetics,negative
Velvet Liquid Lipstick,"wanted to love it, but hated it.
I want to love Kylie cosmetics so badly. I’ve bought products from her lines, and have no received products to test, and I never like them. The shade “Party Girl” was a great match. However, the liner runs, the lip velvet pills, and it leaves a terrible texture. No matter how I prep my lips no amount of assistance helps this product look good. I would not repurchase.",kylie cosmetics,negative
Velvet Liquid Lipstick,"not a fan
I’m not a huge fan of the kylie lip kits, the matte isn’t my favorite look the lip liner is okay. But just not my personal cup of tea!

",kylie cosmetics,negative
Velvet Liquid Lipstick,"the application is terrible
I did not like the texture and the way it dries is terrible I’m my opinion. I prefer my drugstore matte lipsticks all the way",kylie cosmetics,negative
Velvet Liquid Lipstick,"not for me…
The color is beautiful I received Party Girl and it is a very vibrant hot coral. The color is beautiful, but it is just not flattering on my skin tone, maybe if I had a medium or deeper skin tone I think it would work. That being said I don’t care for the formula, it does not dry down and it transfers so it’s also more high maintenance than I prefer.",kylie cosmetics,negative
Velvet Liquid Lipstick,"lip pigment
This did not work for my skin tone. Darker skin tones do not work with all products. I will say the pigment is absolutely there but did not flatter my overall look and skin tone.",kylie cosmetics,negative
Velvet Liquid Lipstick,Great. I would buy again. But I wish it was a lip stain.,amazon,positive
Velvet Liquid Lipstick, It does not come off until you take off,amazon,positive
